Player,year,MIN_PER_GAME,ATTENDANCE_RATE,MAJOR_INJURY
kristaps porzingis,2016,28.423078708333335,0.87804878,0
kyle anderson,2016,15.962329064102564,0.951219512,0
kyle korver,2016,30.0083125,0.975609756,0
kyle lowry,2016,37.02798701298702,0.93902439,0
kyle oquinn,2016,11.75828205076923,0.792682927,0
kyle singler,2016,14.369387254411764,0.829268293,0
kyrie irving,2016,31.45987420754717,0.646341463,0
lamarcus aldridge,2016,30.552162162162166,0.902439024,0
lamar patterson,2016,11.282857142857143,0.426829268,0
lance stephenson,2016,19.888502420289857,0.841463415,0
lance thomas,2016,22.260847457627122,0.719512195,0
langston galloway,2016,24.79632113414634,1.0,0
larry nance,2016,20.090714285714284,0.768292683,0
lavoy allen,2016,20.23805907594937,0.963414634,0
lebron james,2016,35.63918859210526,0.926829268,0
leandro barbosa,2016,15.870661764705881,0.829268293,0
lorenzo brown,2016,7.59166666625,0.097560976,0
lou amundson,2016,7.04948275862069,0.353658537,0
lou williams,2016,28.45838308955224,0.817073171,0
luc mbah a moute,2016,16.984466666666666,0.914634146,0
lucas nogueira,2016,7.7493103448275855,0.353658537,0
luis montero,2016,3.5030555558333334,0.146341463,0
luis scola,2016,21.528881578947367,0.926829268,0
luke babbitt,2016,17.980496453191492,0.573170732,0
luol deng,2016,32.350247743243244,0.902439024,0
manu ginobili,2016,19.553477017241377,0.707317073,0
marc gasol,2016,34.44317307692308,0.634146341,1
marcelo huertas,2016,16.392767296226417,0.646341463,0
marcin gortat,2016,30.078888893333332,0.914634146,0
marco belinelli,2016,24.58355392647059,0.829268293,0
marcus morris,2016,35.7056458375,0.975609756,0
marcus smart,2016,27.32467213114754,0.743902439,0
marcus thornton,2016,18.165218573770492,0.743902439,0
mario chalmers,2016,22.504371590163935,0.743902439,0
mario hezonja,2016,17.88421940506329,0.963414634,0
markel brown,2016,15.844381720967743,0.756097561,0
markieff morris,2016,25.451171875,0.780487805,1
marreese speights,2016,11.561342593055555,0.87804878,0
marvin williams,2016,28.866234567901234,0.987804878,0
mason plumlee,2016,25.408699182926828,1.0,0
matt barnes,2016,28.817807013157896,0.926829268,0
matt bonner,2016,6.863722223333334,0.365853659,0
matthew dellavedova,2016,24.570175434210526,0.926829268,0
maurice harkless,2016,18.680064102564103,0.951219512,0
metta world peace,2016,16.853619048571428,0.426829268,0
meyers leonard,2016,21.845792344262296,0.743902439,0
michael beasley,2016,18.129333335000002,0.243902439,0
michael carterwilliams,2016,30.542654314814815,0.658536585,1
michael kiddgilchrist,2016,29.248809528571428,0.085365854,0
mike conley,2016,31.437708339285713,0.682926829,0
mike dunleavy,2016,22.66569892580645,0.37804878,0
mike miller,2016,7.93531914893617,0.573170732,0
mike muscala,2016,9.414861111666665,0.731707317,0
mike scott,2016,15.282977773333332,0.914634146,0
miles plumlee,2016,14.260601093442622,0.743902439,0
mirza teletovic,2016,21.335147683544303,0.963414634,0
mitch mcgary,2016,3.6225,0.243902439,0
mo williams,2016,18.238495934146343,0.5,0
monta ellis,2016,33.7526954691358,0.987804878,0
montrezl harrell,2016,9.707991453846153,0.475609756,0
myles turner,2016,22.786416666666664,0.731707317,0
nate robinson,2016,11.648333335,0.024390244,0
nazr mohammed,2016,3.891666666,0.06097561,0
nemanja bjelica,2016,17.913388883333333,0.731707317,0
nene,2016,19.19140350877193,0.695121951,0
nerlens noel,2016,29.332014925373134,0.817073171,0
nick collison,2016,11.852175140677966,0.719512195,0
nick young,2016,19.137222222222224,0.658536585,0
nicolas batum,2016,34.96514285714286,0.853658537,0
nik stauskas,2016,24.78150684931507,0.890243902,0
nikola jokic,2016,21.6568958375,0.975609756,0
nikola mirotic,2016,24.941060606060603,0.804878049,0
nikola pekovic,2016,13.02625,0.146341463,0
nikola vucevic,2016,31.335717953846153,0.792682927,0
noah vonleh,2016,15.044786320512818,0.951219512,0
norman powell,2016,14.800544218367348,0.597560976,0
norris cole,2016,26.629185177777778,0.548780488,0
oj mayo,2016,26.57747968292683,0.5,0
omer asik,2016,17.326078426470588,0.829268293,0
omri casspi,2016,27.252246376811595,0.841463415,0
orlando johnson,2016,14.53,0.085365854,0
otto porter,2016,30.344977773333333,0.914634146,0
pj tucker,2016,30.97071137804878,1.0,0
pj hairston,2016,19.895757575757575,0.804878049,0
pablo prigioni,2016,13.942994350847457,0.719512195,0
pat connaughton,2016,4.219607844117647,0.414634146,0
patrick beverley,2016,28.741525816901408,0.865853659,0
patrick patterson,2016,25.56402953164557,0.963414634,0
patty mills,2016,20.519259259259258,0.987804878,0
pau gasol,2016,31.824421291666667,0.87804878,0
paul george,2016,34.80164608641975,0.987804878,0
paul millsap,2016,32.677983543209876,0.987804878,0
paul pierce,2016,18.097254897058825,0.829268293,0
phil pressey,2016,12.323623186956523,0.280487805,0
quincy acy,2016,14.845649716949152,0.719512195,0
rj hunter,2016,8.738009258333333,0.43902439,0
rajon rondo,2016,35.23178240277778,0.87804878,0
rakeem christmas,2016,6.1,0.012195122,0
ramon sessions,2016,20.32969512195122,1.0,0
randy foye,2016,20.265493827160494,0.987804878,0
rashad vaughn,2016,14.295619042857144,0.853658537,0
rasual butler,2016,9.380688406521738,0.56097561,0
raul neto,2016,18.501255148148147,0.987804878,0
ray mccallum,2016,11.570284553658537,0.5,0
raymond felton,2016,27.3999375,0.975609756,0
reggie bullock,2016,11.590405405405406,0.451219512,0
reggie jackson,2016,30.686223632911393,0.963414634,0
richard jefferson,2016,17.91385135135135,0.902439024,0
richaun holmes,2016,13.764738562745098,0.62195122,1
ricky rubio,2016,30.56078947368421,0.926829268,0
robert covington,2016,28.40378108955224,0.817073171,0
robert sacre,2016,12.8036,0.304878049,0
robin lopez,2016,27.060243902439026,1.0,0
rodney hood,2016,32.164767936708856,0.963414634,0
rodney stuckey,2016,21.990747120689655,0.707317073,0
rondae hollisjefferson,2016,21.222643679310345,0.353658537,0
ronnie price,2016,19.535215048387094,0.756097561,0
roy hibbert,2016,23.18358024691358,0.987804878,0
rudy gay,2016,33.98157142857143,0.853658537,1
rudy gobert,2016,31.673333327868853,0.743902439,1
russ smith,2016,4.412333333333334,0.182926829,0
russell westbrook,2016,34.3683541625,0.975609756,0
ryan anderson,2016,30.426212121212124,0.804878049,0
ryan hollins,2016,12.423603602702704,0.451219512,0
ryan kelly,2016,13.050185186111111,0.43902439,0
salah mejri,2016,11.683235294117647,0.414634146,0
sam dekker,2016,2.0494444443333335,0.036585366,1
sasha kaun,2016,3.8158,0.304878049,0
sasha vujacic,2016,14.891666667213114,0.743902439,0
sean kilpatrick,2016,19.876612903225805,0.37804878,0
serge ibaka,2016,32.05504273076923,0.951219512,0
sergey karasev,2016,9.985583332500001,0.487804878,0
seth curry,2016,15.721439393181818,0.536585366,0
shabazz muhammad,2016,20.51201219512195,1.0,0
shabazz napier,2016,10.906636363636364,0.670731707,0
shane larkin,2016,22.444252141025643,0.951219512,0
shaun livingston,2016,19.48119657692308,0.951219512,0
shayne whittington,2016,5.816666667142857,0.085365854,0
shelvin mack,2016,20.344935903846153,0.634146341,0
solomon hill,2016,14.680790961016948,0.719512195,0
sonny weems,2016,11.589651162790698,0.524390244,0
spencer dinwiddie,2016,13.269166666666665,0.146341463,0
spencer hawes,2016,18.15795321052632,0.695121951,0
stanley johnson,2016,23.110570780821917,0.890243902,0
stephen curry,2016,34.176898734177215,0.963414634,0
steve blake,2016,17.006896551724136,0.707317073,0
steve novak,2016,4.428833333,0.12195122,0
steven adams,2016,25.1798541625,0.975609756,0
tj mcconnell,2016,19.826440333333334,0.987804878,0
tj warren,2016,22.77,0.573170732,1
taj gibson,2016,26.514497712328765,0.890243902,1
tarik black,2016,12.707435897435897,0.475609756,0
tayshaun prince,2016,18.98132035064935,0.93902439,0
terrence jones,2016,20.8847,0.609756098,0
terrence ross,2016,23.936666671232878,0.890243902,0
terry rozier,2016,7.982692307692307,0.475609756,0
thabo sefolosha,2016,23.435533333333332,0.914634146,0
thaddeus young,2016,32.97833332876712,0.890243902,0
thanasis antetokounmpo,2016,3.125,0.024390244,0
thomas robinson,2016,12.907723004225351,0.865853659,0
tiago splitter,2016,16.096481480555557,0.43902439,0
tibor pleiss,2016,6.795000000000001,0.146341463,0
tim duncan,2016,25.187322409836064,0.743902439,0
tim frazier,2016,14.534411764705883,0.62195122,0
tim hardaway,2016,16.943333333333335,0.62195122,0
timofey mozgov,2016,17.441951749999998,0.926829268,0
tobias harris,2016,33.07098684210526,0.926829268,0
toney douglas,2016,20.693251360655736,0.743902439,0
tony allen,2016,25.309713546875,0.780487805,0
tony parker,2016,27.50613426388889,0.87804878,0
tony snell,2016,20.328333328125,0.780487805,0
tony wroten,2016,18.0375,0.097560976,0
trevor ariza,2016,35.29779835802469,0.987804878,0
trevor booker,2016,20.658649784810127,0.963414634,0
trey burke,2016,21.340494796875,0.780487805,0
trey lyles,2016,17.2799166625,0.975609756,0
tristan thompson,2016,27.673983743902436,1.0,0
troy daniels,2016,11.075736434883721,0.524390244,0
ty lawson,2016,21.381691924242425,0.804878049,0
tyler ennis,2016,14.227789854347828,0.56097561,0
tyler hansbrough,2016,7.787689393181818,0.536585366,0
tyler johnson,2016,23.959907408333336,0.43902439,0
tyler zeller,2016,11.832305555,0.731707317,0
tyreke evans,2016,30.613400000000002,0.304878049,0
tyson chandler,2016,24.513838378787877,0.804878049,0
tyus jones,2016,15.47891891891892,0.451219512,0
udonis haslem,2016,7.014549548648648,0.451219512,0
victor oladipo,2016,33.04625,0.87804878,1
vince carter,2016,16.755888883333334,0.731707317,0
wayne ellington,2016,21.249692986842103,0.926829268,0
wesley johnson,2016,20.822645837499998,0.975609756,0
wesley matthews,2016,33.901303423076925,0.951219512,0
will barton,2016,28.699654475609755,1.0,0
willie cauleystein,2016,21.387045454545454,0.804878049,0
willie reed,2016,10.913675212820513,0.475609756,0
xavier munford,2016,17.449523807142857,0.170731707,0
zach lavine,2016,27.96930893902439,1.0,0
zach randolph,2016,29.653014705882352,0.829268293,0
zaza pachulia,2016,26.369824565789475,0.926829268,0
aj hammons,2017,7.419621213636364,0.268292683,0
aaron brooks,2017,13.749717949230769,0.792682927,0
aaron gordon,2017,28.7245625,0.975609756,0
aaron harrison,2017,3.313333334,0.06097561,0
adreian payne,2017,7.515092594444444,0.219512195,0
al horford,2017,32.25384804411765,0.829268293,0
al jefferson,2017,14.100530303030302,0.804878049,0
alfarouq aminu,2017,29.064234967213117,0.743902439,0
alan anderson,2017,10.278944443333334,0.365853659,0
alan williams,2017,15.057730495744682,0.573170732,0
alec burks,2017,15.548571428571428,0.512195122,1
alex abrines,2017,15.517598044117646,0.829268293,0
alex len,2017,20.25450216883117,0.93902439,0
alex poythress,2017,26.138888883333333,0.073170732,0
alexis ajinca,2017,14.98294871794872,0.475609756,0
allen crabbe,2017,28.533016873417722,0.963414634,0
alonzo gee,2017,6.878205128461539,0.158536585,0
amir johnson,2017,20.0998125,0.975609756,0
anderson varejao,2017,6.561547619285714,0.170731707,0
andre drummond,2017,29.74594650617284,0.987804878,0
andre iguodala,2017,26.283442986842104,0.926829268,0
andre roberson,2017,30.073881860759496,0.963414634,0
andrew bogut,2017,21.599382714814812,0.329268293,0
andrew harrison,2017,20.470462958333332,0.87804878,0
andrew nicholson,2017,8.999780702631579,0.463414634,0
andrew wiggins,2017,37.17522357317073,1.0,0
anthony bennett,2017,11.484782608695651,0.280487805,0
anthony brown,2017,14.456818181818182,0.134146341,0
anthony davis,2017,36.10215556,0.914634146,1
anthony morrow,2017,14.572925169387753,0.597560976,0
anthony tolliver,2017,22.71884615384615,0.792682927,0
archie goodwin,2017,14.276,0.182926829,0
arinze onuaku,2017,3.54166666625,0.097560976,0
aron baynes,2017,15.5006,0.914634146,0
arron afflalo,2017,25.89860655737705,0.743902439,0
austin rivers,2017,27.752680175675675,0.902439024,0
avery bradley,2017,33.35436363636364,0.670731707,0
axel toupane,2017,11.8658333325,0.048780488,0
ben bentil,2017,3.2888888890000003,0.036585366,0
ben mclemore,2017,19.28259562295082,0.743902439,0
beno udrih,2017,14.363589743589742,0.475609756,0
bismack biyombo,2017,22.140925925925927,0.987804878,0
blake griffin,2017,34.03568306557377,0.743902439,1
boban marjanovic,2017,8.379142857142856,0.426829268,0
bobby brown,2017,4.9212,0.304878049,0
bobby portis,2017,15.632057296875,0.780487805,0
bojan bogdanovic,2017,25.714259259259258,0.987804878,0
boris diaw,2017,17.571141547945203,0.890243902,0
bradley beal,2017,34.85731601298701,0.93902439,0
brandan wright,2017,15.959821428571429,0.341463415,0
brandon bass,2017,11.093557692307693,0.634146341,0
brandon ingram,2017,28.851413506329116,0.963414634,0
brandon jennings,2017,22.240493827160495,0.987804878,0
brandon knight,2017,21.107191351851853,0.658536585,0
brandon rush,2017,21.91287234042553,0.573170732,0
brian roberts,2017,10.152967480487806,0.5,0
briante weber,2017,10.248583335,0.243902439,0
brice johnson,2017,3.0722222223333335,0.036585366,0
brook lopez,2017,29.627088893333337,0.914634146,0
bruno caboclo,2017,4.477592592222222,0.109756098,0
bryn forbes,2017,7.913749999999999,0.43902439,0
buddy hield,2017,23.02662601219512,1.0,0
cj watson,2017,16.330645161290324,0.756097561,0
cj wilcox,2017,4.896818181818182,0.268292683,0
cj mccollum,2017,34.94475,0.975609756,0
cj miles,2017,23.37304825,0.926829268,0
cameron payne,2017,14.90516129032258,0.37804878,0
caris levert,2017,21.699415210526315,0.695121951,0
carmelo anthony,2017,34.29837837837838,0.902439024,0
chandler parsons,2017,19.843382352941177,0.414634146,0
channing frye,2017,18.88961712162162,0.902439024,0
chasson randle,2017,11.501602565384616,0.317073171,0
cheick diallo,2017,11.685588235294118,0.207317073,0
chinanu onuaku,2017,10.32,0.06097561,0
chris andersen,2017,9.482777775,0.146341463,0
chris mccullough,2017,5.028333333125,0.195121951,0
chris paul,2017,31.488907098360656,0.743902439,0
christian wood,2017,8.229358976923077,0.158536585,0
clint capela,2017,23.86617949230769,0.792682927,0
cody zeller,2017,27.830188177419355,0.756097561,0
cole aldrich,2017,8.56524193548387,0.756097561,0
corey brewer,2017,15.6245935,1.0,0
cory joseph,2017,25.034041662499998,0.975609756,0
courtney lee,2017,31.940432896103896,0.93902439,0
cristiano felicio,2017,15.758686863636365,0.804878049,0
dangelo russell,2017,28.73933861904762,0.768292683,0
dj augustin,2017,19.72121794871795,0.951219512,0
dahntay jones,2017,12.0,0.012195122,0
damian jones,2017,8.508333333,0.12195122,0
damian lillard,2017,35.907666666666664,0.914634146,0
damjan rudez,2017,6.968,0.548780488,0
daniel ochefu,2017,3.942280701578947,0.231707317,0
danilo gallinari,2017,33.8731216984127,0.768292683,0
danny green,2017,26.57095588235294,0.829268293,0
dante cunningham,2017,24.97845959090909,0.804878049,0
dante exum,2017,18.6024495,0.804878049,0
danuel house,2017,0.826666667,0.012195122,0
dario saric,2017,26.284238679012347,0.987804878,1
darrell arthur,2017,15.574146341463413,0.5,0
darren collison,2017,30.34294117647059,0.829268293,0
darrun hilliard,2017,9.7691453,0.475609756,0
david lee,2017,18.695675101265824,0.963414634,0
david nwaba,2017,19.862083335,0.243902439,0
david west,2017,12.56,0.829268293,0
davis bertans,2017,12.053109452238806,0.817073171,0
deandre jordan,2017,31.73216049382716,0.987804878,0
deandre liggins,2017,12.525215053225805,0.756097561,0
deandre bembry,2017,9.756315789473684,0.463414634,0
demar derozan,2017,35.40867117567567,0.902439024,1
demarcus cousins,2017,34.24115740277777,0.87804878,1
demarre carroll,2017,26.130324069444445,0.87804878,0
dejounte murray,2017,8.460043860526316,0.463414634,0
delon wright,2017,16.53506172962963,0.329268293,0
demetrius jackson,2017,3.4026666659999996,0.06097561,0
dennis schroder,2017,31.453459911392404,0.963414634,0
denzel valentine,2017,17.132076022807016,0.695121951,0
deron williams,2017,25.895729171875,0.780487805,0
derrick favors,2017,23.712233339999997,0.609756098,0
derrick jones,2017,17.04375,0.390243902,0
derrick rose,2017,32.528515625,0.780487805,1
derrick williams,2017,16.0863,0.609756098,0
devin booker,2017,35.00709401282051,0.951219512,0
devin harris,2017,16.725538461538463,0.792682927,0
dewayne dedmon,2017,17.495899118421054,0.926829268,0
deyonta davis,2017,6.612500000000001,0.43902439,0
diamond stone,2017,3.465,0.085365854,0
dion waiters,2017,30.091847826086955,0.56097561,0
dirk nowitzki,2017,26.37472222222222,0.658536585,0
domantas sabonis,2017,20.14183127160494,0.987804878,0
donatas motiejunas,2017,14.078970588235293,0.414634146,0
dorian finneysmith,2017,20.26965020987654,0.987804878,0
doug mcdermott,2017,22.84434343939394,0.804878049,0
dragan bender,2017,13.34054263488372,0.524390244,0
draymond green,2017,32.51166667105264,0.926829268,0
dwight howard,2017,29.71243243243243,0.902439024,0
dwight powell,2017,17.317575753246754,0.93902439,0
dwyane wade,2017,29.86994445,0.731707317,0
etwaun moore,2017,24.92716894520548,0.890243902,1
ed davis,2017,17.152065217391304,0.56097561,0
edy tavares,2017,13.8,0.024390244,0
elfrid payton,2017,29.416727646341464,1.0,0
elijah millsap,2017,11.566666665,0.024390244,0
emmanuel mudiay,2017,25.555666672727273,0.670731707,0
enes freedom,2017,21.289375,0.87804878,0
eric bledsoe,2017,32.973459590909094,0.804878049,1
eric gordon,2017,30.979533333333336,0.914634146,0
ersan ilyasova,2017,26.126808939024393,1.0,0
evan fournier,2017,32.84796569117647,0.829268293,0
evan turner,2017,25.51630769230769,0.792682927,0
frank kaminsky,2017,26.053533333333334,0.914634146,0
fred vanvleet,2017,7.940810810810811,0.451219512,0
garrett temple,2017,26.590487184615387,0.792682927,0
gary harris,2017,31.26821636842105,0.695121951,1
