Player,year,YRS,is_retained,age,has_playoff_exp,Cap_Pct,2P%_reg,2PA_reg,2P_reg,3P%_reg,3PA_reg,3PAr_reg,3P_reg,AST%_reg,AST_reg,BLK%_reg,BLK_reg,BPM_reg,DBPM_reg,DRB%_reg,DRB_reg,DWS_reg,FG%_reg,FGA_reg,FG_reg,FT%_reg,FTA_reg,FT_reg,FTr_reg,GS_reg,G_reg,MP_reg,OBPM_reg,ORB%_reg,ORB_reg,OWS_reg,PER_reg,PF_reg,PTS_reg,STL%_reg,STL_reg,TOV%_reg,TOV_reg,TRB%_reg,TRB_reg,TS%_reg,USG%_reg,VORP_reg,WS/48_reg,WS_reg,eFG%_reg,2P%_playoff,2PA_playoff,2P_playoff,3P%_playoff,3PA_playoff,3PAr_playoff,3P_playoff,AST%_playoff,AST_playoff,BLK%_playoff,BLK_playoff,BPM_playoff,DBPM_playoff,DRB%_playoff,DRB_playoff,DWS_playoff,FG%_playoff,FGA_playoff,FG_playoff,FT%_playoff,FTA_playoff,FT_playoff,FTr_playoff,GS_playoff,G_playoff,MP_playoff,OBPM_playoff,ORB%_playoff,ORB_playoff,OWS_playoff,PER_playoff,PF_playoff,PTS_playoff,STL%_playoff,STL_playoff,TOV%_playoff,TOV_playoff,TRB%_playoff,TRB_playoff,TS%_playoff,USG%_playoff,VORP_playoff,WS/48_playoff,WS_playoff,eFG%_playoff
reggie jackson,2023,2,1,32.0,0,0.0368,0.4617,6.35,2.93,0.3509,4.98,0.44709999999999994,1.72,21.18,3.76,0.38,0.13,-2.7699999999999996,-1.07,9.44,2.33,1.48,0.4131,11.33,4.65,0.8725,1.4500000000000002,1.24,0.12890000000000001,51.1,69.9,26.16,-1.75,1.75,0.43000000000000005,-0.35000000000000003,11.469999999999999,1.8599999999999999,12.28,1.3199999999999998,0.6799999999999999,12.96,1.7599999999999998,5.68,2.71,0.5186,22.66,-0.4,0.0344,1.1600000000000001,0.4918,0.4617,6.35,2.93,0.3509,4.98,0.44709999999999994,1.72,21.18,3.76,0.38,0.13,-2.7699999999999996,-1.07,9.44,2.33,1.48,0.4131,11.33,4.65,0.8725,1.4500000000000002,1.24,0.12890000000000001,51.1,69.9,26.16,-1.75,1.75,0.43000000000000005,-0.35000000000000003,11.469999999999999,1.8599999999999999,12.28,1.3199999999999998,0.6799999999999999,12.96,1.7599999999999998,5.68,2.71,0.5186,22.66,-0.4,0.0344,1.1600000000000001,0.4918
shake milton,2023,2,0,26.0,0,0.0034999999999999,0.5036,5.300000000000001,2.6399999999999997,0.3559,2.31,0.30679999999999996,0.81,20.490000000000002,2.97,1.0100000000000002,0.25,-1.98,-0.8300000000000001,10.47,1.96,1.2200000000000002,0.4582,7.61,3.49,0.8432999999999999,1.7,1.44,0.22260000000000002,8.1,67.1,21.36,-1.12,2.87,0.5,1.23,12.84,1.7600000000000002,9.26,1.02,0.42000000000000004,12.45,1.1600000000000001,6.73,2.49,0.5524,19.72,-0.009999999999999995,0.0824,2.5199999999999996,0.513,0.5036,5.300000000000001,2.6399999999999997,0.3559,2.31,0.30679999999999996,0.81,20.490000000000002,2.97,1.0100000000000002,0.25,-1.98,-0.8300000000000001,10.47,1.96,1.2200000000000002,0.4582,7.61,3.49,0.8432999999999999,1.7,1.44,0.22260000000000002,8.1,67.1,21.36,-1.12,2.87,0.5,1.23,12.84,1.7600000000000002,9.26,1.02,0.42000000000000004,12.45,1.1600000000000001,6.73,2.49,0.5524,19.72,-0.009999999999999995,0.0824,2.5199999999999996,0.513
jalen mcdaniels,2023,2,0,25.0,0,0.0332,0.543,3.9699999999999998,2.17,0.3466,2.49,0.3895,0.85,9.129999999999999,1.35,1.91,0.4,-2.38,0.09999999999999998,15.97,2.99,1.4900000000000002,0.46630000000000005,6.43,2.9699999999999998,0.7819,1.52,1.25,0.2419,16.2,65.9,20.68,-2.48,4.1499999999999995,0.81,0.61,11.99,2.21,8.04,1.77,0.77,11.93,1.01,10.0,3.8,0.5678000000000001,16.59,-0.14,0.0743,2.1,0.5345,0.543,3.9699999999999998,2.17,0.3466,2.49,0.3895,0.85,9.129999999999999,1.35,1.91,0.4,-2.38,0.09999999999999998,15.97,2.99,1.4900000000000002,0.46630000000000005,6.43,2.9699999999999998,0.7819,1.52,1.25,0.2419,16.2,65.9,20.68,-2.48,4.1499999999999995,0.81,0.61,11.99,2.21,8.04,1.77,0.77,11.93,1.01,10.0,3.8,0.5678000000000001,16.59,-0.14,0.0743,2.1,0.5345
nickeil alexanderwalker,2023,2,1,24.0,0,0.0345,0.4844,3.78,1.79,0.3547,3.87,0.5142,1.32,16.119999999999997,2.06,1.87,0.42000000000000004,-1.5799999999999998,-0.10999999999999999,11.52,2.0,0.93,0.4174,7.65,3.11,0.7018,1.29,0.91,0.17830000000000001,10.4,58.2,18.66,-1.52,2.04,0.39,-0.24000000000000002,11.45,1.6099999999999999,8.48,1.74,0.66,13.170000000000002,1.17,6.84,2.3400000000000003,0.5294,20.82,0.05000000000000002,0.038900000000000004,0.72,0.5085999999999999,0.4844,3.78,1.79,0.3547,3.87,0.5142,1.32,16.119999999999997,2.06,1.87,0.42000000000000004,-1.5799999999999998,-0.10999999999999999,11.52,2.0,0.93,0.4174,7.65,3.11,0.7018,1.29,0.91,0.17830000000000001,10.4,58.2,18.66,-1.52,2.04,0.39,-0.24000000000000002,11.45,1.6099999999999999,8.48,1.74,0.66,13.170000000000002,1.17,6.84,2.3400000000000003,0.5294,20.82,0.05000000000000002,0.038900000000000004,0.72,0.5085999999999999
seth curry,2023,2,0,32.0,0,0.0294,0.5254000000000001,4.47,2.37,0.41910000000000003,4.62,0.5117,1.94,13.559999999999999,2.42,0.51,0.13,-1.29,-0.8,8.34,1.98,1.24,0.471,9.09,4.28,0.9043000000000001,1.18,1.03,0.1269,34.1,61.1,25.71,-0.49,1.0699999999999998,0.23,1.72,12.84,1.83,11.6,1.37,0.7,10.54,1.13,4.779999999999999,2.21,0.6024,18.57,0.38,0.0871,2.96,0.5786,0.5254000000000001,4.47,2.37,0.41910000000000003,4.62,0.5117,1.94,13.559999999999999,2.42,0.51,0.13,-1.29,-0.8,8.34,1.98,1.24,0.471,9.09,4.28,0.9043000000000001,1.18,1.03,0.1269,34.1,61.1,25.71,-0.49,1.0699999999999998,0.23,1.72,12.84,1.83,11.6,1.37,0.7,10.54,1.13,4.779999999999999,2.21,0.6024,18.57,0.38,0.0871,2.96,0.5786
troy brown,2023,2,0,23.0,0,0.0294,0.5071000000000001,2.21,1.1099999999999999,0.3592,2.87,0.554,1.0299999999999998,7.199999999999999,1.13,0.6699999999999999,0.17,-1.84,0.22000000000000003,15.549999999999999,2.85,1.37,0.42689999999999995,5.06,2.14,0.8095,0.49,0.37,0.1015,24.6,64.6,20.13,-2.07,3.95,0.7,0.65,9.530000000000001,1.35,5.779999999999999,1.44,0.61,9.66,0.54,9.850000000000001,3.5999999999999996,0.543,12.54,0.22,0.06559999999999999,1.97,0.5269,0.5071000000000001,2.21,1.1099999999999999,0.3592,2.87,0.554,1.0299999999999998,7.199999999999999,1.13,0.6699999999999999,0.17,-1.84,0.22000000000000003,15.549999999999999,2.85,1.37,0.42689999999999995,5.06,2.14,0.8095,0.49,0.37,0.1015,24.6,64.6,20.13,-2.07,3.95,0.7,0.65,9.530000000000001,1.35,5.779999999999999,1.44,0.61,9.66,0.54,9.850000000000001,3.5999999999999996,0.543,12.54,0.22,0.06559999999999999,1.97,0.5269
kevin love,2023,2,1,34.0,0,0.0282,0.5017,2.95,1.48,0.35760000000000003,5.5600000000000005,0.6609,2.01,14.39,2.1100000000000003,0.81,0.18,1.63,0.04999999999999999,31.3,5.9399999999999995,1.87,0.4053,8.51,3.49,0.8556999999999999,1.96,1.65,0.2259,16.2,58.2,21.73,1.6,5.12,1.0,1.32,15.45,1.42,10.62,0.8,0.39,12.11,1.2400000000000002,18.13,6.840000000000001,0.5634,21.509999999999998,1.27,0.1133,3.19,0.5233000000000001,0.5017,2.95,1.48,0.35760000000000003,5.5600000000000005,0.6609,2.01,14.39,2.1100000000000003,0.81,0.18,1.63,0.04999999999999999,31.3,5.9399999999999995,1.87,0.4053,8.51,3.49,0.8556999999999999,1.96,1.65,0.2259,16.2,58.2,21.73,1.6,5.12,1.0,1.32,15.45,1.42,10.62,0.8,0.39,12.11,1.2400000000000002,18.13,6.840000000000001,0.5634,21.509999999999998,1.27,0.1133,3.19,0.5233000000000001
russell westbrook,2023,2,1,34.0,0,0.0282,0.484,11.53,5.550000000000001,0.30789999999999995,3.81,0.2532,1.1600000000000001,38.5,8.219999999999999,1.02,0.42000000000000004,0.3600000000000001,-0.09999999999999999,19.61,6.08,2.63,0.43899999999999995,15.34,6.73,0.6593,4.96,3.26,0.3225,48.4,72.9,32.120000000000005,0.4600000000000001,4.65,1.3599999999999999,-0.38,16.450000000000003,2.58,17.94,1.58,1.08,17.990000000000002,3.8499999999999996,12.24,7.42,0.5119,28.08,1.3399999999999999,0.046,2.2,0.47809999999999997,0.484,11.53,5.550000000000001,0.30789999999999995,3.81,0.2532,1.1600000000000001,38.5,8.219999999999999,1.02,0.42000000000000004,0.3600000000000001,-0.09999999999999999,19.61,6.08,2.63,0.43899999999999995,15.34,6.73,0.6593,4.96,3.26,0.3225,48.4,72.9,32.120000000000005,0.4600000000000001,4.65,1.3599999999999999,-0.38,16.450000000000003,2.58,17.94,1.58,1.08,17.990000000000002,3.8499999999999996,12.24,7.42,0.5119,28.08,1.3399999999999999,0.046,2.2,0.47809999999999997
eric gordon,2023,2,0,34.0,0,0.0235,0.5465,4.6899999999999995,2.56,0.3749,5.75,0.5471,2.13,13.85,2.68,1.2000000000000002,0.39,-1.8399999999999999,-1.7,6.720000000000001,1.74,0.26,0.4521,10.440000000000001,4.6899999999999995,0.8089,2.81,2.29,0.2664,45.4,57.0,28.88,-0.14,0.95,0.25,1.47,12.41,1.2000000000000002,13.780000000000001,0.9500000000000001,0.55,12.81,1.7,3.79,1.97,0.5931,19.520000000000003,0.06000000000000001,0.049600000000000005,1.73,0.5544,0.5465,4.6899999999999995,2.56,0.3749,5.75,0.5471,2.13,13.85,2.68,1.2000000000000002,0.39,-1.8399999999999999,-1.7,6.720000000000001,1.74,0.26,0.4521,10.440000000000001,4.6899999999999995,0.8089,2.81,2.29,0.2664,45.4,57.0,28.88,-0.14,0.95,0.25,1.47,12.41,1.2000000000000002,13.780000000000001,0.9500000000000001,0.55,12.81,1.7,3.79,1.97,0.5931,19.520000000000003,0.06000000000000001,0.049600000000000005,1.73,0.5544
derrick rose,2023,2,0,34.0,0,0.0235,0.4575,5.819999999999999,2.73,0.34919999999999995,2.7199999999999998,0.341,0.97,23.8,2.89,1.5499999999999998,0.33,-0.7800000000000002,-0.69,10.0,1.7000000000000002,0.68,0.4195,8.54,3.6999999999999997,0.9221,1.06,1.0,0.11299999999999999,1.8,31.3,18.72,-0.09000000000000008,2.6900000000000004,0.47,0.41000000000000003,13.780000000000001,0.75,9.34,1.3900000000000001,0.59,11.57,1.17,6.33,2.17,0.5038,23.71,0.42,0.055499999999999994,1.04,0.4776,0.4575,5.819999999999999,2.73,0.34919999999999995,2.7199999999999998,0.341,0.97,23.8,2.89,1.5499999999999998,0.33,-0.7800000000000002,-0.69,10.0,1.7000000000000002,0.68,0.4195,8.54,3.6999999999999997,0.9221,1.06,1.0,0.11299999999999999,1.8,31.3,18.72,-0.09000000000000008,2.6900000000000004,0.47,0.41000000000000003,13.780000000000001,0.75,9.34,1.3900000000000001,0.59,11.57,1.17,6.33,2.17,0.5038,23.71,0.42,0.055499999999999994,1.04,0.4776
josh richardson,2023,2,0,29.0,0,0.0213,0.49060000000000004,4.5,2.2,0.373,4.29,0.4892,1.58,13.35,2.41,1.3199999999999998,0.35,-0.91,0.11999999999999998,9.530000000000001,2.1900000000000004,1.43,0.4323,8.809999999999999,3.83,0.8761,1.4700000000000002,1.34,0.16859999999999997,18.3,63.8,25.19,-0.98,2.9299999999999997,0.6599999999999999,0.98,12.370000000000001,1.8800000000000001,10.53,1.9500000000000002,1.02,11.53,1.21,6.21,2.85,0.5568,18.16,0.44000000000000006,0.0725,2.43,0.5238,0.49060000000000004,4.5,2.2,0.373,4.29,0.4892,1.58,13.35,2.41,1.3199999999999998,0.35,-0.91,0.11999999999999998,9.530000000000001,2.1900000000000004,1.43,0.4323,8.809999999999999,3.83,0.8761,1.4700000000000002,1.34,0.16859999999999997,18.3,63.8,25.19,-0.98,2.9299999999999997,0.6599999999999999,0.98,12.370000000000001,1.8800000000000001,10.53,1.9500000000000002,1.02,11.53,1.21,6.21,2.85,0.5568,18.16,0.44000000000000006,0.0725,2.43,0.5238
josh okogie,2023,2,1,24.0,0,0.0207,0.4683,2.36,1.07,0.3107,2.0100000000000002,0.4586,0.64,8.41,1.12,2.21,0.41000000000000003,-1.5700000000000003,0.5800000000000001,10.3,1.56,1.1600000000000001,0.3971,4.39,1.76,0.7216,2.0100000000000002,1.44,0.46399999999999997,22.2,62.5,16.61,-2.25,7.2700000000000005,1.15,0.68,11.17,1.55,5.54,2.14,0.73,12.719999999999999,0.74,8.76,2.69,0.5281,14.899999999999999,0.18999999999999997,0.07930000000000001,1.8699999999999999,0.46859999999999996,0.4683,2.36,1.07,0.3107,2.0100000000000002,0.4586,0.64,8.41,1.12,2.21,0.41000000000000003,-1.5700000000000003,0.5800000000000001,10.3,1.56,1.1600000000000001,0.3971,4.39,1.76,0.7216,2.0100000000000002,1.44,0.46399999999999997,22.2,62.5,16.61,-2.25,7.2700000000000005,1.15,0.68,11.17,1.55,5.54,2.14,0.73,12.719999999999999,0.74,8.76,2.69,0.5281,14.899999999999999,0.18999999999999997,0.07930000000000001,1.8699999999999999,0.46859999999999996
christian wood,2023,2,0,27.0,0,0.0199,0.5842,8.17,4.72,0.3798,4.57,0.3608,1.75,11.39,1.9300000000000002,3.33,1.09,1.6099999999999999,-0.32999999999999996,28.18,7.109999999999999,1.93,0.5105999999999999,12.74,6.5,0.6991,4.529999999999999,3.1,0.3577,36.8,62.1,28.65,1.92,5.79,1.51,2.5,20.03,2.42,17.87,1.05,0.6000000000000001,11.23,1.87,16.78,8.6,0.6087,25.369999999999997,1.59,0.11960000000000001,4.43,0.5791,0.5842,8.17,4.72,0.3798,4.57,0.3608,1.75,11.39,1.9300000000000002,3.33,1.09,1.6099999999999999,-0.32999999999999996,28.18,7.109999999999999,1.93,0.5105999999999999,12.74,6.5,0.6991,4.529999999999999,3.1,0.3577,36.8,62.1,28.65,1.92,5.79,1.51,2.5,20.03,2.42,17.87,1.05,0.6000000000000001,11.23,1.87,16.78,8.6,0.6087,25.369999999999997,1.59,0.11960000000000001,4.43,0.5791
torrey craig,2023,2,0,32.0,0,0.0186,0.5529999999999999,2.84,1.56,0.3698,2.92,0.5057,1.11,7.8100000000000005,1.31,2.63,0.65,-0.76,0.45999999999999996,16.590000000000003,3.23,1.8900000000000001,0.4602,5.76,2.67,0.7351,0.5900000000000001,0.41000000000000003,0.0998,36.4,72.9,21.72,-1.2200000000000002,7.4399999999999995,1.4500000000000002,1.24,11.94,2.0599999999999996,6.78,1.4100000000000001,0.6,11.85,0.8200000000000001,12.0,4.68,0.5656,13.65,0.48,0.0966,3.13,0.5535,0.5529999999999999,2.84,1.56,0.3698,2.92,0.5057,1.11,7.8100000000000005,1.31,2.63,0.65,-0.76,0.45999999999999996,16.590000000000003,3.23,1.8900000000000001,0.4602,5.76,2.67,0.7351,0.5900000000000001,0.41000000000000003,0.0998,36.4,72.9,21.72,-1.2200000000000002,7.4399999999999995,1.4500000000000002,1.24,11.94,2.0599999999999996,6.78,1.4100000000000001,0.6,11.85,0.8200000000000001,12.0,4.68,0.5656,13.65,0.48,0.0966,3.13,0.5535
damion lee,2023,2,1,30.0,0,0.0186,0.5094000000000001,2.61,1.29,0.403,3.23,0.561,1.33,8.4,1.21,0.49,0.1,-1.41,0.10000000000000003,14.55,2.65,1.5,0.4467,5.84,2.6,0.8978,1.22,1.0899999999999999,0.20600000000000002,4.2,67.3,19.95,-1.51,2.56,0.45,1.1,10.98,1.57,7.62,1.29,0.52,11.13,0.8300000000000001,8.57,3.1,0.599,15.450000000000001,0.16999999999999998,0.0949,2.6500000000000004,0.5605,0.5094000000000001,2.61,1.29,0.403,3.23,0.561,1.33,8.4,1.21,0.49,0.1,-1.41,0.10000000000000003,14.55,2.65,1.5,0.4467,5.84,2.6,0.8978,1.22,1.0899999999999999,0.20600000000000002,4.2,67.3,19.95,-1.51,2.56,0.45,1.1,10.98,1.57,7.62,1.29,0.52,11.13,0.8300000000000001,8.57,3.1,0.599,15.450000000000001,0.16999999999999998,0.0949,2.6500000000000004,0.5605
thomas bryant,2023,2,0,25.0,0,0.0186,0.6557,5.220000000000001,3.4699999999999998,0.3921,1.4,0.21139999999999998,0.5,6.16,0.8200000000000001,2.9299999999999997,0.65,0.18000000000000002,-0.58,21.78,3.9099999999999997,0.86,0.5971,6.619999999999999,4.0,0.7649,1.98,1.5100000000000002,0.3043,17.7,39.6,19.46,0.71,7.88,1.4100000000000001,1.7000000000000002,18.57,1.9500000000000002,9.98,0.7,0.29000000000000004,9.15,0.73,14.96,5.27,0.6638999999999999,18.15,0.42,0.1611,2.58,0.6374,0.6557,5.220000000000001,3.4699999999999998,0.3921,1.4,0.21139999999999998,0.5,6.16,0.8200000000000001,2.9299999999999997,0.65,0.18000000000000002,-0.58,21.78,3.9099999999999997,0.86,0.5971,6.619999999999999,4.0,0.7649,1.98,1.5100000000000002,0.3043,17.7,39.6,19.46,0.71,7.88,1.4100000000000001,1.7000000000000002,18.57,1.9500000000000002,9.98,0.7,0.29000000000000004,9.15,0.73,14.96,5.27,0.6638999999999999,18.15,0.42,0.1611,2.58,0.6374
keita batesdiop,2023,2,0,27.0,0,0.0173,0.5501,3.79,2.1100000000000003,0.34850000000000003,1.44,0.266,0.53,7.930000000000001,1.04,1.25,0.25,-1.4600000000000002,-0.52,16.299999999999997,2.48,0.6599999999999999,0.49870000000000003,5.24,2.6399999999999997,0.7561,1.54,1.24,0.29369999999999996,25.2,57.2,17.349999999999998,-0.9399999999999998,5.15,0.89,1.25,13.57,0.8300000000000001,7.08,1.61,0.58,10.45,0.68,10.58,3.34,0.5814999999999999,15.75,0.22,0.0821,1.8900000000000001,0.5457000000000001,0.5501,3.79,2.1100000000000003,0.34850000000000003,1.44,0.266,0.53,7.930000000000001,1.04,1.25,0.25,-1.4600000000000002,-0.52,16.299999999999997,2.48,0.6599999999999999,0.49870000000000003,5.24,2.6399999999999997,0.7561,1.54,1.24,0.29369999999999996,25.2,57.2,17.349999999999998,-0.9399999999999998,5.15,0.89,1.25,13.57,0.8300000000000001,7.08,1.61,0.58,10.45,0.68,10.58,3.34,0.5814999999999999,15.75,0.22,0.0821,1.8900000000000001,0.5457000000000001
drew eubanks,2023,2,0,25.0,0,0.0173,0.6262000000000001,4.279999999999999,2.67,0.4596,0.19,0.0476,0.08,9.209999999999999,1.17,4.79,1.01,-0.37,0.38,21.91,3.5200000000000005,1.35,0.6125,4.470000000000001,2.7,0.7058,1.7400000000000002,1.25,0.3954,23.9,71.1,18.200000000000003,-0.8,10.09,1.67,2.35,17.08,1.9300000000000002,6.77,1.2,0.43,15.16,0.9400000000000001,15.950000000000001,5.220000000000001,0.648,14.92,0.54,0.135,3.68,0.6203,0.6262000000000001,4.279999999999999,2.67,0.4596,0.19,0.0476,0.08,9.209999999999999,1.17,4.79,1.01,-0.37,0.38,21.91,3.5200000000000005,1.35,0.6125,4.470000000000001,2.7,0.7058,1.7400000000000002,1.25,0.3954,23.9,71.1,18.200000000000003,-0.8,10.09,1.67,2.35,17.08,1.9300000000000002,6.77,1.2,0.43,15.16,0.9400000000000001,15.950000000000001,5.220000000000001,0.648,14.92,0.54,0.135,3.68,0.6203
yuta watanabe,2023,2,0,28.0,0,0.0173,0.5217,1.69,0.8700000000000001,0.40460000000000007,2.1399999999999997,0.5626,0.85,7.02,0.74,2.37,0.35,-1.04,0.0,16.13,2.0199999999999996,0.79,0.4551,3.8000000000000003,1.77,0.7071000000000001,0.8500000000000001,0.5800000000000001,0.2207,2.5,50.4,14.41,-0.99,4.17,0.54,0.8200000000000001,11.94,1.22,4.97,1.35,0.39,9.07,0.43000000000000005,10.03,2.56,0.5887,14.129999999999999,0.19,0.0984,1.56,0.5695,0.5217,1.69,0.8700000000000001,0.40460000000000007,2.1399999999999997,0.5626,0.85,7.02,0.74,2.37,0.35,-1.04,0.0,16.13,2.0199999999999996,0.79,0.4551,3.8000000000000003,1.77,0.7071000000000001,0.8500000000000001,0.5800000000000001,0.2207,2.5,50.4,14.41,-0.99,4.17,0.54,0.8200000000000001,11.94,1.22,4.97,1.35,0.39,9.07,0.43000000000000005,10.03,2.56,0.5887,14.129999999999999,0.19,0.0984,1.56,0.5695
mason plumlee,2023,1,1,32.0,0,0.0368,0.6587000000000001,5.71,3.7800000000000002,0.0,0.020000000000000004,0.0054,0.0,17.77,3.2,2.39,0.69,1.54,1.35,25.160000000000004,5.93,2.2199999999999998,0.6551,5.73,3.7800000000000002,0.5694,3.29,1.92,0.5725,63.1,72.6,25.740000000000002,0.19000000000000006,11.08,2.69,4.16,17.95,2.94,9.43,1.31,0.7,17.700000000000003,1.55,18.07,8.620000000000001,0.653,14.37,1.6900000000000002,0.1634,6.38,0.6551,0.6587000000000001,5.71,3.7800000000000002,0.0,0.020000000000000004,0.0054,0.0,17.77,3.2,2.39,0.69,1.54,1.35,25.160000000000004,5.93,2.2199999999999998,0.6551,5.73,3.7800000000000002,0.5694,3.29,1.92,0.5725,63.1,72.6,25.740000000000002,0.19000000000000006,11.08,2.69,4.16,17.95,2.94,9.43,1.31,0.7,17.700000000000003,1.55,18.07,8.620000000000001,0.653,14.37,1.6900000000000002,0.1634,6.38,0.6551
bismack biyombo,2023,1,0,30.0,0,0.0055,0.5847,3.6399999999999997,2.16,0.0,0.0,0.0008,0.0,7.869999999999999,0.87,6.96,1.13,-1.4400000000000002,1.45,20.92,2.91,1.35,0.5843,3.6399999999999997,2.16,0.4286,1.4700000000000002,0.6699999999999999,0.40380000000000005,15.1,54.5,15.459999999999999,-2.8899999999999997,11.77,1.71,0.55,14.73,1.94,4.890000000000001,0.95,0.3,16.53,0.8300000000000001,16.34,4.59,0.5710999999999999,14.43,0.04999999999999999,0.1182,1.95,0.5843,0.5847,3.6399999999999997,2.16,0.0,0.0,0.0008,0.0,7.869999999999999,0.87,6.96,1.13,-1.4400000000000002,1.45,20.92,2.91,1.35,0.5843,3.6399999999999997,2.16,0.4286,1.4700000000000002,0.6699999999999999,0.40380000000000005,15.1,54.5,15.459999999999999,-2.8899999999999997,11.77,1.71,0.55,14.73,1.94,4.890000000000001,0.95,0.3,16.53,0.8300000000000001,16.34,4.59,0.5710999999999999,14.43,0.04999999999999999,0.1182,1.95,0.5843
ty jerome,2023,2,0,25.0,0,0.0179,0.5167,3.3200000000000003,1.69,0.3661,3.19,0.47309999999999997,1.17,22.18,2.91,0.57,0.12000000000000001,-1.23,-0.07000000000000003,9.170000000000002,1.6600000000000001,0.58,0.4466,6.48,2.8600000000000003,0.8592000000000001,0.95,0.8,0.151,2.4,43.5,18.84,-1.19,1.48,0.28,0.88,12.47,1.51,7.72,1.4300000000000002,0.55,10.73,0.87,5.35,1.8900000000000001,0.5604,17.45,0.18,0.0874,1.46,0.532,0.5167,3.3200000000000003,1.69,0.3661,3.19,0.47309999999999997,1.17,22.18,2.91,0.57,0.12000000000000001,-1.23,-0.07000000000000003,9.170000000000002,1.6600000000000001,0.58,0.4466,6.48,2.8600000000000003,0.8592000000000001,0.95,0.8,0.151,2.4,43.5,18.84,-1.19,1.48,0.28,0.88,12.47,1.51,7.72,1.4300000000000002,0.55,10.73,0.87,5.35,1.8900000000000001,0.5604,17.45,0.18,0.0874,1.46,0.532
cam reddish,2023,2,0,23.0,0,0.0159,0.5046,4.54,2.2800000000000002,0.3166,3.8999999999999995,0.4621,1.2000000000000002,7.45,1.26,1.29,0.35,-2.7300000000000004,-0.47000000000000003,8.969999999999999,2.02,0.73,0.4172,8.41,3.5100000000000002,0.8605,2.2800000000000002,1.95,0.2649,16.3,39.9,24.37,-2.26,2.47,0.56,0.15,11.0,1.78,10.12,2.08,1.06,11.37,1.22,5.73,2.5300000000000002,0.541,19.07,-0.18000000000000002,0.041999999999999996,0.8300000000000001,0.4901,0.5046,4.54,2.2800000000000002,0.3166,3.8999999999999995,0.4621,1.2000000000000002,7.45,1.26,1.29,0.35,-2.7300000000000004,-0.47000000000000003,8.969999999999999,2.02,0.73,0.4172,8.41,3.5100000000000002,0.8605,2.2800000000000002,1.95,0.2649,16.3,39.9,24.37,-2.26,2.47,0.56,0.15,11.0,1.78,10.12,2.08,1.06,11.37,1.22,5.73,2.5300000000000002,0.541,19.07,-0.18000000000000002,0.041999999999999996,0.8300000000000001,0.4901
jaxson hayes,2023,2,0,22.0,0,0.0159,0.652,3.7,2.42,0.24259999999999998,0.5800000000000001,0.1459,0.16,6.300000000000001,0.6499999999999999,3.38,0.56,-0.42,0.41000000000000003,17.23,2.4299999999999997,1.04,0.5852999999999999,4.3,2.53,0.7343,2.11,1.55,0.4934,10.0,56.5,15.72,-0.8,8.4,1.1800000000000002,1.9300000000000002,16.22,1.7,6.79,1.4,0.43000000000000005,12.08,0.73,12.8,3.61,0.6415,16.009999999999998,0.41,0.1464,2.98,0.6000000000000001,0.652,3.7,2.42,0.24259999999999998,0.5800000000000001,0.1459,0.16,6.300000000000001,0.6499999999999999,3.38,0.56,-0.42,0.41000000000000003,17.23,2.4299999999999997,1.04,0.5852999999999999,4.3,2.53,0.7343,2.11,1.55,0.4934,10.0,56.5,15.72,-0.8,8.4,1.1800000000000002,1.9300000000000002,16.22,1.7,6.79,1.4,0.43000000000000005,12.08,0.73,12.8,3.61,0.6415,16.009999999999998,0.41,0.1464,2.98,0.6000000000000001
oshae brissett,2023,2,0,24.0,0,0.0159,0.4776,3.15,1.5499999999999998,0.3446,2.99,0.4868,1.03,5.54,0.86,1.6,0.42000000000000004,-2.14,-1.21,17.01,3.13,0.74,0.4129,6.17,2.58,0.7208,2.4400000000000004,1.79,0.4107,11.7,56.8,20.28,-0.9299999999999999,6.7,1.26,0.8599999999999999,12.61,1.4100000000000001,7.96,1.46,0.64,7.709999999999999,0.59,11.84,4.39,0.5466,16.36,-0.12,0.07869999999999999,1.57,0.497,0.4776,3.15,1.5499999999999998,0.3446,2.99,0.4868,1.03,5.54,0.86,1.6,0.42000000000000004,-2.14,-1.21,17.01,3.13,0.74,0.4129,6.17,2.58,0.7208,2.4400000000000004,1.79,0.4107,11.7,56.8,20.28,-0.9299999999999999,6.7,1.26,0.8599999999999999,12.61,1.4100000000000001,7.96,1.46,0.64,7.709999999999999,0.59,11.84,4.39,0.5466,16.36,-0.12,0.07869999999999999,1.57,0.497
