Player,year,is_retained,age,has_playoff_exp,2P%_reg,2PA_reg,2P_reg,3P%_reg,3PA_reg,3PAr_reg,3P_reg,AST%_reg,AST_reg,BLK%_reg,BLK_reg,BPM_reg,DBPM_reg,DRB%_reg,DRB_reg,DWS_reg,FG%_reg,FGA_reg,FG_reg,FT%_reg,FTA_reg,FT_reg,FTr_reg,GS_reg,G_reg,MP_reg,OBPM_reg,ORB%_reg,ORB_reg,OWS_reg,PER_reg,PF_reg,PTS_reg,STL%_reg,STL_reg,TOV%_reg,TOV_reg,TRB%_reg,TRB_reg,TS%_reg,USG%_reg,VORP_reg,WS/48_reg,WS_reg,eFG%_reg,2P%_playoff,2PA_playoff,2P_playoff,3P%_playoff,3PA_playoff,3PAr_playoff,3P_playoff,AST%_playoff,AST_playoff,BLK%_playoff,BLK_playoff,BPM_playoff,DBPM_playoff,DRB%_playoff,DRB_playoff,DWS_playoff,FG%_playoff,FGA_playoff,FG_playoff,FT%_playoff,FTA_playoff,FT_playoff,FTr_playoff,GS_playoff,G_playoff,MP_playoff,OBPM_playoff,ORB%_playoff,ORB_playoff,OWS_playoff,PER_playoff,PF_playoff,PTS_playoff,STL%_playoff,STL_playoff,TOV%_playoff,TOV_playoff,TRB%_playoff,TRB_playoff,TS%_playoff,USG%_playoff,VORP_playoff,WS/48_playoff,WS_playoff,eFG%_playoff,VORP_Elevation,BPM_Elevation,Playoff_MP_Ratio,Cap_Pct,YRS
kevin durant,2017,1,28.0,0,0.5876999999999999,11.78,6.91,0.3842,5.69,0.3244,2.21,23.25,4.72,3.09,1.34,9.420000000000002,1.86,22.08,7.279999999999999,3.25,0.522,17.47,9.12,0.8776999999999999,6.43,5.640000000000001,0.3685,58.0,58.0,34.2,7.59,2.08,0.6,8.059999999999999,27.78,1.82,26.09,1.4,1.03,11.65,2.6900000000000004,12.6,7.93,0.6423000000000001,28.9,5.75,0.2704,11.31,0.5845,0.5876999999999999,11.78,6.91,0.3842,5.69,0.3244,2.21,23.25,4.72,3.09,1.34,9.420000000000002,1.86,22.08,7.279999999999999,3.25,0.522,17.47,9.12,0.8776999999999999,6.43,5.640000000000001,0.3685,58.0,58.0,34.2,7.59,2.08,0.6,8.059999999999999,27.78,1.82,26.09,1.4,1.03,11.65,2.6900000000000004,12.6,7.93,0.6423000000000001,28.9,5.75,0.2704,11.31,0.5845,0.0,0.0,0.5,0.2523,2
kelly olynyk,2017,0,25.0,0,0.5574,4.7,2.62,0.3682999999999999,2.74,0.3686,1.01,13.61,1.79,1.71,0.47,0.7999999999999999,0.72,18.51,3.46,1.97,0.4875,7.49,3.64,0.7278,1.79,1.3199999999999998,0.2416,8.0,71.0,20.75,0.11,5.67,1.08,2.03,15.72,2.78,9.56,1.7,0.74,13.4,1.2800000000000002,12.099999999999998,4.57,0.5814,19.99,1.03,0.1298,4.0,0.5554,0.5574,4.7,2.62,0.3682999999999999,2.74,0.3686,1.01,13.61,1.79,1.71,0.47,0.7999999999999999,0.72,18.51,3.46,1.97,0.4875,7.49,3.64,0.7278,1.79,1.3199999999999998,0.2416,8.0,71.0,20.75,0.11,5.67,1.08,2.03,15.72,2.78,9.56,1.7,0.74,13.4,1.2800000000000002,12.099999999999998,4.57,0.5814,19.99,1.03,0.1298,4.0,0.5554,0.0,0.0,0.5,0.1211999999999999,4
pau gasol,2017,1,36.0,0,0.4894,10.65,5.25,0.4658,1.16,0.1113,0.5800000000000001,16.740000000000002,2.92,3.96,1.53,4.17,1.56,27.53,7.57,3.6,0.4905,11.8,5.76,0.7517,3.59,2.72,0.3028999999999999,56.7,69.2,29.12,2.6900000000000004,7.829999999999999,2.07,3.81,21.15,1.86,14.85,0.77,0.44,11.28,1.7399999999999998,17.88,9.56,0.5577000000000001,22.97,3.19,0.1771,7.41,0.5183,0.4894,10.65,5.25,0.4658,1.16,0.1113,0.5800000000000001,16.740000000000002,2.92,3.96,1.53,4.17,1.56,27.53,7.57,3.6,0.4905,11.8,5.76,0.7517,3.59,2.72,0.3028999999999999,56.7,69.2,29.12,2.6900000000000004,7.829999999999999,2.07,3.81,21.15,1.86,14.85,0.77,0.44,11.28,1.7399999999999998,17.88,9.56,0.5577000000000001,22.97,3.19,0.1771,7.41,0.5183,0.0,0.0,0.5,0.1614999999999999,3
andre iguodala,2017,1,33.0,1,0.6071,3.28,1.97,0.3560999999999999,2.43,0.4243,0.8400000000000001,16.16,3.3200000000000003,1.17,0.4,1.76,1.52,12.43,3.17,2.64,0.5006,5.74,2.8600000000000003,0.6564,1.34,0.8700000000000001,0.2368,0.3,72.9,26.51,0.26,3.0,0.71,3.2,13.27,1.39,7.46,1.92,1.07,13.27,0.98,7.95,3.86,0.5921000000000001,11.89,1.87,0.1435,5.79,0.5761000000000001,0.5992999999999999,3.92,2.3600000000000003,0.2813,2.89,0.4227999999999999,0.83,16.33,3.46,1.18,0.38,1.85,1.75,12.3,3.3600000000000003,0.71,0.4650999999999999,6.8100000000000005,3.22,0.5398000000000001,2.14,1.1,0.3089,1.5,19.4,28.74,0.0999999999999999,3.31,0.91,0.8099999999999999,12.47,1.75,8.35,1.77,1.05,10.81,0.94,8.040000000000001,4.27,0.5336000000000001,13.25,0.6,0.1234,1.52,0.5246999999999999,-1.27,0.09000000000000008,0.22390593281087165,0.1495,3
patty mills,2017,1,28.0,0,0.4634999999999999,3.33,1.57,0.3903999999999999,4.12,0.5513,1.59,21.56,2.93,0.18,0.03,1.19,0.27,7.81,1.45,2.06,0.4236999999999999,7.5,3.16,0.8205,0.87,0.7,0.1168,4.9,74.5,20.24,0.94,1.97,0.32,2.23,14.58,1.31,8.68,1.85,0.71,11.66,1.06,4.98,1.8,0.5505,20.08,1.33,0.1286,4.27,0.5311,0.4634999999999999,3.33,1.57,0.3903999999999999,4.12,0.5513,1.59,21.56,2.93,0.18,0.03,1.19,0.27,7.81,1.45,2.06,0.4236999999999999,7.5,3.16,0.8205,0.87,0.7,0.1168,4.9,74.5,20.24,0.94,1.97,0.32,2.23,14.58,1.31,8.68,1.85,0.71,11.66,1.06,4.98,1.8,0.5505,20.08,1.33,0.1286,4.27,0.5311,0.0,0.0,0.5,0.1081,4
tony snell,2017,1,25.0,0,0.4868,2.5,1.2200000000000002,0.3855,3.46,0.5713,1.37,6.38,1.08,0.6699999999999999,0.23,-2.33,-0.52,12.02,2.64,1.19,0.4249,6.029999999999999,2.59,0.8377000000000001,0.66,0.5700000000000001,0.1122,54.3,73.6,24.61,-1.81,1.53,0.32,1.14,8.809999999999999,1.52,7.04,1.02,0.52,10.4,0.73,6.890000000000001,2.96,0.5549,12.98,-0.0399999999999999,0.0567,2.3,0.5356,0.4868,2.5,1.2200000000000002,0.3855,3.46,0.5713,1.37,6.38,1.08,0.6699999999999999,0.23,-2.33,-0.52,12.02,2.64,1.19,0.4249,6.029999999999999,2.59,0.8377000000000001,0.66,0.5700000000000001,0.1122,54.3,73.6,24.61,-1.81,1.53,0.32,1.14,8.809999999999999,1.52,7.04,1.02,0.52,10.4,0.73,6.890000000000001,2.96,0.5549,12.98,-0.0399999999999999,0.0567,2.3,0.5356,0.0,0.0,0.5,0.0991,4
james johnson,2017,1,29.0,0,0.5646,5.33,2.97,0.3041,2.2,0.2742,0.7100000000000001,16.15,2.44,3.29,0.93,1.5799999999999998,1.34,15.170000000000002,3.12,2.22,0.4997999999999999,7.47,3.68,0.6571,2.06,1.41,0.2753,15.5,69.1,22.48,0.2400000000000001,3.82,0.78,1.54,15.5,2.19,9.48,1.78,0.81,16.259999999999998,1.64,9.5,3.850000000000001,0.565,19.25,1.61,0.1075,3.76,0.5432,0.5646,5.33,2.97,0.3041,2.2,0.2742,0.7100000000000001,16.15,2.44,3.29,0.93,1.5799999999999998,1.34,15.170000000000002,3.12,2.22,0.4997999999999999,7.47,3.68,0.6571,2.06,1.41,0.2753,15.5,69.1,22.48,0.2400000000000001,3.82,0.78,1.54,15.5,2.19,9.48,1.78,0.81,16.259999999999998,1.64,9.5,3.850000000000001,0.565,19.25,1.61,0.1075,3.76,0.5432,0.0,0.0,0.5,0.1408,3
mason plumlee,2017,1,26.0,0,0.5417000000000001,6.87,3.72,0.0,0.05,0.0086,0.0,16.16,2.77,3.24,1.01,1.47,1.24,22.18,5.08,2.47,0.5374,6.94,3.72,0.5815999999999999,3.86,2.21,0.565,65.6,81.5,25.13,0.26,9.78,2.22,3.3200000000000003,17.810000000000002,2.83,9.67,1.66,0.8500000000000001,16.07,1.68,15.989999999999998,7.300000000000001,0.5622,18.02,1.85,0.1357,5.79,0.5374,0.5417000000000001,6.87,3.72,0.0,0.05,0.0086,0.0,16.16,2.77,3.24,1.01,1.47,1.24,22.18,5.08,2.47,0.5374,6.94,3.72,0.5815999999999999,3.86,2.21,0.565,65.6,81.5,25.13,0.26,9.78,2.22,3.3200000000000003,17.810000000000002,2.83,9.67,1.66,0.8500000000000001,16.07,1.68,15.989999999999998,7.300000000000001,0.5622,18.02,1.85,0.1357,5.79,0.5374,0.0,0.0,0.5,0.1417,3
pj tucker,2017,0,31.0,0,0.4632,4.01,1.87,0.3465,2.59,0.3943,0.91,7.54,1.58,0.6699999999999999,0.22,-0.4299999999999999,0.92,17.009999999999998,4.46,2.21,0.4174,6.65,2.78,0.7562,1.4200000000000002,1.1,0.2177,47.1,80.7,29.22,-1.34,5.91,1.6,1.59,10.99,2.41,7.57,2.29,1.37,12.55,1.06,11.37,6.04,0.518,12.19,0.93,0.0784,3.83,0.4854,0.4632,4.01,1.87,0.3465,2.59,0.3943,0.91,7.54,1.58,0.6699999999999999,0.22,-0.4299999999999999,0.92,17.009999999999998,4.46,2.21,0.4174,6.65,2.78,0.7562,1.4200000000000002,1.1,0.2177,47.1,80.7,29.22,-1.34,5.91,1.6,1.59,10.99,2.41,7.57,2.29,1.37,12.55,1.06,11.37,6.04,0.518,12.19,0.93,0.0784,3.83,0.4854,0.0,0.0,0.5,0.0766,4
andre roberson,2017,1,25.0,0,0.6093,2.81,1.77,0.2652,1.86,0.3959,0.51,4.98,0.91,2.31,0.76,-0.49,1.43,13.72,3.28,2.35,0.4724,4.720000000000001,2.2,0.4906,1.08,0.51,0.2269,73.5,73.9,25.55,-1.94,5.09,1.11,1.19,9.68,2.29,5.42,1.88,1.0,11.14,0.59,9.46,4.39,0.5274,9.58,0.6799999999999999,0.0898,3.54,0.525,0.6093,2.81,1.77,0.2652,1.86,0.3959,0.51,4.98,0.91,2.31,0.76,-0.49,1.43,13.72,3.28,2.35,0.4724,4.720000000000001,2.2,0.4906,1.08,0.51,0.2269,73.5,73.9,25.55,-1.94,5.09,1.11,1.19,9.68,2.29,5.42,1.88,1.0,11.14,0.59,9.46,4.39,0.5274,9.58,0.6799999999999999,0.0898,3.54,0.525,0.0,0.0,0.5,0.0934,3
taj gibson,2017,0,31.0,0,0.5191,8.129999999999999,4.199999999999999,0.1155,0.1,0.0107999999999999,0.0,6.82,1.12,2.8100000000000005,0.97,-0.8300000000000001,-0.06,16.64,4.09,2.33,0.5157,8.23,4.25,0.7084999999999999,2.2,1.54,0.2719,55.4,73.3,26.16,-0.77,9.86,2.36,2.3,15.43,2.3200000000000003,10.04,1.08,0.55,11.9,1.2200000000000002,13.25,6.45,0.5473000000000001,17.55,0.5399999999999999,0.1158,4.58,0.5166999999999999,0.5191,8.129999999999999,4.199999999999999,0.1155,0.1,0.0107999999999999,0.0,6.82,1.12,2.8100000000000005,0.97,-0.8300000000000001,-0.06,16.64,4.09,2.33,0.5157,8.23,4.25,0.7084999999999999,2.2,1.54,0.2719,55.4,73.3,26.16,-0.77,9.86,2.36,2.3,15.43,2.3200000000000003,10.04,1.08,0.55,11.9,1.2200000000000002,13.25,6.45,0.5473000000000001,17.55,0.5399999999999999,0.1158,4.58,0.5166999999999999,0.0,0.0,0.5,0.1413,2
cj miles,2017,0,29.0,0,0.4695,3.8,1.79,0.3855999999999999,5.78,0.6068,2.2,5.57,0.8200000000000001,1.2999999999999998,0.38,0.5800000000000001,-0.38,11.87,2.55,1.7299999999999998,0.4193,9.58,3.99,0.8379,1.63,1.38,0.1698,29.7,71.2,23.83,0.94,1.74,0.38,1.97,13.920000000000002,2.04,11.59,1.5300000000000002,0.72,7.01,0.78,6.83,2.93,0.5650999999999999,20.82,1.08,0.104,3.65,0.5369999999999999,0.4695,3.8,1.79,0.3855999999999999,5.78,0.6068,2.2,5.57,0.8200000000000001,1.2999999999999998,0.38,0.5800000000000001,-0.38,11.87,2.55,1.7299999999999998,0.4193,9.58,3.99,0.8379,1.63,1.38,0.1698,29.7,71.2,23.83,0.94,1.74,0.38,1.97,13.920000000000002,2.04,11.59,1.5300000000000002,0.72,7.01,0.78,6.83,2.93,0.5650999999999999,20.82,1.08,0.104,3.65,0.5369999999999999,0.0,0.0,0.5,0.0801,3
zach randolph,2017,0,35.0,0,0.4795999999999999,12.41,5.949999999999999,0.2507999999999999,0.8300000000000001,0.0619,0.2,12.9,1.92,0.53,0.15,-0.0799999999999999,-1.33,25.07,5.859999999999999,2.41,0.4644,13.21,6.12,0.7573000000000001,3.1,2.34,0.2354,32.6,71.1,27.630000000000003,1.2,10.8,2.67,1.92,18.64,2.08,14.86,1.2000000000000002,0.63,9.71,1.59,17.799999999999997,8.54,0.5083,26.84,1.0,0.1036999999999999,4.33,0.4719,0.4795999999999999,12.41,5.949999999999999,0.2507999999999999,0.8300000000000001,0.0619,0.2,12.9,1.92,0.53,0.15,-0.0799999999999999,-1.33,25.07,5.859999999999999,2.41,0.4644,13.21,6.12,0.7573000000000001,3.1,2.34,0.2354,32.6,71.1,27.630000000000003,1.2,10.8,2.67,1.92,18.64,2.08,14.86,1.2000000000000002,0.63,9.71,1.59,17.799999999999997,8.54,0.5083,26.84,1.0,0.1036999999999999,4.33,0.4719,0.0,0.0,0.5,0.1242,2
shaun livingston,2017,1,31.0,1,0.54,4.48,2.43,0.2166,0.06,0.0150999999999999,0.0,17.89,2.46,1.19,0.3,-1.32,0.7,9.25,1.64,1.6700000000000002,0.5343,4.59,2.43,0.7508,1.0,0.76,0.2145,2.8,77.0,18.46,-1.99,2.8200000000000003,0.47,1.72,11.77,1.62,5.62,1.56,0.58,16.16,0.96,6.24,2.12,0.5641,13.94,0.25,0.1114,3.34,0.5359,0.5428999999999999,4.94,2.62,0.0,0.0,0.0043999999999999,0.0,16.369999999999997,2.05,0.81,0.15,-0.8400000000000001,0.67,10.46,1.84,0.37,0.5408,4.960000000000001,2.62,0.7845,0.94,0.79,0.1887,2.1,18.4,17.85,-1.48,4.25,0.62,0.41,12.0,1.75,6.06,1.13,0.43,14.81,0.91,7.43,2.49,0.5702,15.170000000000002,0.08,0.1104999999999999,0.79,0.5408,-0.16999999999999998,0.48,0.18769501560124807,0.0776,3
jj redick,2017,0,32.0,0,0.4792,5.7700000000000005,2.79,0.4444,5.86,0.504,2.63,8.28,1.48,0.37,0.15,1.12,-1.25,7.25,1.94,1.35,0.4619,11.61,5.37,0.8921,2.63,2.33,0.2266,77.1,77.1,28.68,2.37,0.6499999999999999,0.14,4.4,15.89,1.6800000000000002,15.67,1.06,0.63,8.47,1.19,4.0600000000000005,2.09,0.6134999999999999,21.98,1.76,0.1255,5.75,0.5735,0.4792,5.7700000000000005,2.79,0.4444,5.86,0.504,2.63,8.28,1.48,0.37,0.15,1.12,-1.25,7.25,1.94,1.35,0.4619,11.61,5.37,0.8921,2.63,2.33,0.2266,77.1,77.1,28.68,2.37,0.6499999999999999,0.14,4.4,15.89,1.6800000000000002,15.67,1.06,0.63,8.47,1.19,4.0600000000000005,2.09,0.6134999999999999,21.98,1.76,0.1255,5.75,0.5735,0.0,0.0,0.5,0.2321,1
kyle korver,2017,1,35.0,1,0.4916,2.36,1.15,0.4433,5.4,0.6913,2.38,10.09,1.95,1.13,0.39,0.2599999999999999,0.01,11.43,3.06,2.0,0.4599,7.76,3.6,0.882,0.8300000000000001,0.76,0.1068,50.0,72.5,28.54,0.28,0.6,0.15,2.51,11.92,1.78,10.23,1.08,0.63,12.56,1.14,6.109999999999999,3.21,0.6307,14.59,1.23,0.1042,4.58,0.6135999999999999,0.5882000000000001,1.25,0.71,0.3997,5.1,0.8129,2.03,6.02,1.13,1.44,0.49,0.23,0.0999999999999999,11.95,3.13,0.36,0.4307999999999999,6.3500000000000005,2.74,0.9626,0.79,0.75,0.1225,5.2,14.8,26.05,0.0799999999999999,0.77,0.16,0.39,11.05,1.67,8.21,1.4300000000000002,0.78,9.21,0.74,6.58,3.29,0.618,12.72,0.19,0.099,0.7,0.5927,-1.04,-0.029999999999999888,0.15706260260969818,0.0706,3
darren collison,2017,0,29.0,0,0.506,7.95,4.0,0.4034,2.89,0.2651,1.17,24.2,4.709999999999999,0.37,0.14,5.551115123125783e-17,-0.88,7.33,2.08,0.77,0.4784,10.84,5.19,0.845,3.0,2.5200000000000005,0.2738,45.5,65.2,31.11,0.88,1.35,0.35,3.5,15.92,1.89,14.02,1.7200000000000002,1.1,13.19,1.89,4.42,2.43,0.5772999999999999,19.84,0.98,0.1026,4.2700000000000005,0.5315000000000001,0.506,7.95,4.0,0.4034,2.89,0.2651,1.17,24.2,4.709999999999999,0.37,0.14,5.551115123125783e-17,-0.88,7.33,2.08,0.77,0.4784,10.84,5.19,0.845,3.0,2.5200000000000005,0.2738,45.5,65.2,31.11,0.88,1.35,0.35,3.5,15.92,1.89,14.02,1.7200000000000002,1.1,13.19,1.89,4.42,2.43,0.5772999999999999,19.84,0.98,0.1026,4.2700000000000005,0.5315000000000001,0.0,0.0,0.5,0.1009,2
rudy gay,2017,0,30.0,0,0.4858,11.53,5.59,0.361,3.47,0.2316,1.27,13.25,2.65,1.92,0.78,1.4,0.02,16.259999999999998,4.98,1.39,0.4574,14.95,6.859999999999999,0.8331,4.54,3.79,0.302,49.4,49.6,34.18,1.35,4.37,1.33,1.9,17.54,2.54,18.73,2.0,1.37,12.21,2.39,10.4,6.279999999999999,0.5521,25.020000000000003,1.38,0.0912999999999999,3.26,0.4992,0.4858,11.53,5.59,0.361,3.47,0.2316,1.27,13.25,2.65,1.92,0.78,1.4,0.02,16.259999999999998,4.98,1.39,0.4574,14.95,6.859999999999999,0.8331,4.54,3.79,0.302,49.4,49.6,34.18,1.35,4.37,1.33,1.9,17.54,2.54,18.73,2.0,1.37,12.21,2.39,10.4,6.279999999999999,0.5521,25.020000000000003,1.38,0.0912999999999999,3.26,0.4992,0.0,0.0,0.5,0.0848,2
patrick patterson,2017,0,27.0,0,0.4831999999999999,2.37,1.15,0.3688,3.76,0.6135,1.35,7.569999999999999,1.34,1.31,0.42,0.52,0.09,15.85,3.58,1.74,0.4145,6.13,2.58,0.772,0.77,0.63,0.1286999999999999,4.8,72.4,25.3,0.4299999999999999,4.880000000000001,1.12,2.21,11.5,1.7400000000000002,7.07,1.35,0.6499999999999999,9.38,0.6799999999999999,10.43,4.6,0.5448,12.74,1.1800000000000002,0.1032,3.95,0.5272,0.4831999999999999,2.37,1.15,0.3688,3.76,0.6135,1.35,7.569999999999999,1.34,1.31,0.42,0.52,0.09,15.85,3.58,1.74,0.4145,6.13,2.58,0.772,0.77,0.63,0.1286999999999999,4.8,72.4,25.3,0.4299999999999999,4.880000000000001,1.12,2.21,11.5,1.7400000000000002,7.07,1.35,0.6499999999999999,9.38,0.6799999999999999,10.43,4.6,0.5448,12.74,1.1800000000000002,0.1032,3.95,0.5272,0.0,0.0,0.5,0.0524,3
jamychal green,2017,1,26.0,0,0.5497000000000001,4.38,2.31,0.2894,1.19,0.1979,0.41,6.26,0.8600000000000001,1.86,0.36,-1.41,-0.0799999999999999,19.94,3.5700000000000003,1.78,0.5043,5.54,2.6900000000000004,0.7866000000000001,1.7200000000000002,1.3,0.2927,42.2,66.7,20.56,-1.28,10.21,1.8000000000000005,1.98,14.11,2.52,7.19,1.4,0.52,15.23,1.05,14.95,5.369999999999999,0.5771,16.8,0.24,0.1156,3.76,0.5363,0.5497000000000001,4.38,2.31,0.2894,1.19,0.1979,0.41,6.26,0.8600000000000001,1.86,0.36,-1.41,-0.0799999999999999,19.94,3.5700000000000003,1.78,0.5043,5.54,2.6900000000000004,0.7866000000000001,1.7200000000000002,1.3,0.2927,42.2,66.7,20.56,-1.28,10.21,1.8000000000000005,1.98,14.11,2.52,7.19,1.4,0.52,15.23,1.05,14.95,5.369999999999999,0.5771,16.8,0.24,0.1156,3.76,0.5363,0.0,0.0,0.5,0.0861,2
shelvin mack,2017,0,26.0,0,0.4963,4.630000000000001,2.32,0.3106,2.28,0.3348,0.73,25.1,3.04,0.2,0.08,-1.97,-0.22,10.55,1.87,1.27,0.4348999999999999,6.91,3.0200000000000005,0.7265999999999999,1.18,0.87,0.1663,12.6,54.1,20.06,-1.75,1.64,0.31,0.11,12.170000000000002,1.44,7.56,1.77,0.71,16.97,1.52,6.18,2.18,0.5089,20.69,0.0,0.0602999999999999,1.35,0.4871,0.4963,4.630000000000001,2.32,0.3106,2.28,0.3348,0.73,25.1,3.04,0.2,0.08,-1.97,-0.22,10.55,1.87,1.27,0.4348999999999999,6.91,3.0200000000000005,0.7265999999999999,1.18,0.87,0.1663,12.6,54.1,20.06,-1.75,1.64,0.31,0.11,12.170000000000002,1.44,7.56,1.77,0.71,16.97,1.52,6.18,2.18,0.5089,20.69,0.0,0.0602999999999999,1.35,0.4871,0.0,0.0,0.5,0.0605,2
amir johnson,2017,0,29.0,0,0.6112,4.6,2.79,0.357,0.67,0.1371,0.24,11.8,1.73,3.16,0.8900000000000001,0.6399999999999999,1.11,17.84,3.58,2.24,0.5783,5.3,3.1100000000000003,0.6284000000000001,1.44,0.8900000000000001,0.27,75.7,78.7,22.17,-0.47,9.1,1.86,3.05,15.38,2.71,7.300000000000001,1.44,0.6299999999999999,15.97,1.16,13.48,5.44,0.6152,14.02,1.15,0.1467,5.29,0.6032,0.6112,4.6,2.79,0.357,0.67,0.1371,0.24,11.8,1.73,3.16,0.8900000000000001,0.6399999999999999,1.11,17.84,3.58,2.24,0.5783,5.3,3.1100000000000003,0.6284000000000001,1.44,0.8900000000000001,0.27,75.7,78.7,22.17,-0.47,9.1,1.86,3.05,15.38,2.71,7.300000000000001,1.44,0.6299999999999999,15.97,1.16,13.48,5.44,0.6152,14.02,1.15,0.1467,5.29,0.6032,0.0,0.0,0.5,0.111,1
ben mclemore,2017,0,23.0,0,0.4746,4.33,2.06,0.3712,3.17,0.4193,1.19,7.500000000000001,1.1,0.55,0.12,-3.68,-1.24,9.62,1.93,0.62,0.4311,7.479999999999999,3.25,0.7545,1.6,1.2000000000000002,0.2173999999999999,45.8,67.3,22.53,-2.44,2.01,0.38,0.17,9.56,2.07,8.809999999999999,1.41,0.67,13.56,1.29,5.85,2.29,0.5387,18.770000000000003,-0.55,0.0195,0.79,0.5083,0.4746,4.33,2.06,0.3712,3.17,0.4193,1.19,7.500000000000001,1.1,0.55,0.12,-3.68,-1.24,9.62,1.93,0.62,0.4311,7.479999999999999,3.25,0.7545,1.6,1.2000000000000002,0.2173999999999999,45.8,67.3,22.53,-2.44,2.01,0.38,0.17,9.56,2.07,8.809999999999999,1.41,0.67,13.56,1.29,5.85,2.29,0.5387,18.770000000000003,-0.55,0.0195,0.79,0.5083,0.0,0.0,0.5,0.0525,2
thabo sefolosha,2017,0,32.0,0,0.5102,3.85,1.92,0.3375,1.73,0.3138999999999999,0.63,9.83,1.5499999999999998,1.7200000000000002,0.48,0.64,2.3,16.34,3.55,2.6500000000000004,0.4556,5.66,2.55,0.7095,1.21,0.8700000000000001,0.2214,25.7,63.9,23.63,-1.66,4.17,0.8600000000000001,0.8500000000000001,12.43,1.51,6.58,2.78,1.28,12.62,0.8600000000000001,10.39,4.41,0.5341,13.26,1.05,0.1098,3.5,0.5082,0.5102,3.85,1.92,0.3375,1.73,0.3138999999999999,0.63,9.83,1.5499999999999998,1.7200000000000002,0.48,0.64,2.3,16.34,3.55,2.6500000000000004,0.4556,5.66,2.55,0.7095,1.21,0.8700000000000001,0.2214,25.7,63.9,23.63,-1.66,4.17,0.8600000000000001,0.8500000000000001,12.43,1.51,6.58,2.78,1.28,12.62,0.8600000000000001,10.39,4.41,0.5341,13.26,1.05,0.1098,3.5,0.5082,0.0,0.0,0.5,0.053,2
mike muscala,2017,1,25.0,0,0.5576,2.81,1.61,0.3832,1.13,0.2693,0.4499999999999999,10.28,1.0,3.18,0.55,0.3,0.92,14.63,1.88,1.21,0.512,3.91,2.01,0.7975,0.78,0.62,0.2053,3.1,61.0,14.19,-0.6200000000000001,8.14,0.99,1.35,14.88,1.3199999999999998,5.07,1.25,0.34,12.989999999999998,0.65,11.44,2.9000000000000004,0.5924,15.39,0.62,0.1426,2.56,0.5640000000000001,0.5576,2.81,1.61,0.3832,1.13,0.2693,0.4499999999999999,10.28,1.0,3.18,0.55,0.3,0.92,14.63,1.88,1.21,0.512,3.91,2.01,0.7975,0.78,0.62,0.2053,3.1,61.0,14.19,-0.6200000000000001,8.14,0.99,1.35,14.88,1.3199999999999998,5.07,1.25,0.34,12.989999999999998,0.65,11.44,2.9000000000000004,0.5924,15.39,0.62,0.1426,2.56,0.5640000000000001,0.0,0.0,0.5,0.0504999999999999,2
justin holiday,2017,0,27.0,0,0.4722,2.71,1.33,0.3446,2.61,0.4846,0.93,9.829999999999998,1.09,1.57,0.36,-1.36,0.33,11.64,1.85,1.07,0.4097,5.39,2.21,0.7958999999999999,0.87,0.67,0.1613,4.3,68.7,16.6,-1.7199999999999998,1.81,0.25,0.6000000000000001,11.59,1.19,6.0600000000000005,2.23,0.72,11.33,0.71,6.76,2.1,0.5208,17.07,0.31,0.0669,1.69,0.4934,0.4722,2.71,1.33,0.3446,2.61,0.4846,0.93,9.829999999999998,1.09,1.57,0.36,-1.36,0.33,11.64,1.85,1.07,0.4097,5.39,2.21,0.7958999999999999,0.87,0.67,0.1613,4.3,68.7,16.6,-1.7199999999999998,1.81,0.25,0.6000000000000001,11.59,1.19,6.0600000000000005,2.23,0.72,11.33,0.71,6.76,2.1,0.5208,17.07,0.31,0.0669,1.69,0.4934,0.0,0.0,0.5,0.0466,2
jamal crawford,2017,0,36.0,0,0.4431,7.08,3.15,0.3474,4.41,0.3816,1.5299999999999998,14.78,2.49,0.51,0.2,-1.33,-1.34,6.12,1.52,1.39,0.4069,11.489999999999998,4.68,0.8799,3.05,2.68,0.2632,2.8,77.5,26.54,0.01,0.99,0.25,1.29,13.52,1.49,13.57,1.42,0.74,10.79,1.5,3.58,1.7200000000000002,0.5276000000000001,24.34,0.3299999999999999,0.0647,2.66,0.4727,0.4431,7.08,3.15,0.3474,4.41,0.3816,1.5299999999999998,14.78,2.49,0.51,0.2,-1.33,-1.34,6.12,1.52,1.39,0.4069,11.489999999999998,4.68,0.8799,3.05,2.68,0.2632,2.8,77.5,26.54,0.01,0.99,0.25,1.29,13.52,1.49,13.57,1.42,0.74,10.79,1.5,3.58,1.7200000000000002,0.5276000000000001,24.34,0.3299999999999999,0.0647,2.66,0.4727,0.0,0.0,0.5,0.0437,2
